TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,LoginAttempts,AccountBalance,PreviousTransactionDate
TRANSACTIONS1000BASELINE000870,ACB00030,1487.37,2024-02-12T02:00:00,Debit,Fort Worth,Online,48,Engineer,3,4132.33,2024-02-10T18:00:00
TRANSACTIONS1000BASELINE000871,ACB00031,5.00,2024-02-10T01:00:00,Debit,Detroit,ATM,45,Student,1,3255.17,2024-02-09T02:00:00
TRANSACTIONS1000BASELINE000872,ACB00032,5.00,2024-02-17T13:00:00,Debit,Indianapolis,Branch,32,Student,1,3540.94,2024-02-15T02:00:00
TRANSACTIONS1000BASELINE000873,ACB00033,5.00,2024-02-01T11:00:00,Debit,Houston,ATM,52,Engineer,1,2361.28,2024-01-30T14:00:00
TRANSACTIONS1000BASELINE000874,ACB00034,272.00,2024-02-24T20:00:00,Debit,Fort Worth,ATM,51,Retired,1,4127.43,2024-02-20T22:00:00
TRANSACTIONS1000BASELINE000875,ACB00035,267.84,2024-01-17T03:00:00,Debit,El Paso,ATM,38,Student,1,1944.30,2024-01-13T11:00:00
TRANSACTIONS1000BASELINE000876,ACB00036,5.00,2024-01-20T13:00:00,Debit,Los Angeles,ATM,28,Student,1,6010.43,2024-01-16T21:00:00
TRANSACTIONS1000BASELINE000877,ACB00037,662.68,2024-02-24T11:00:00,Debit,Sacramento,ATM,43,Engineer,2,4798.65,2024-02-22T11:00:00
TRANSACTIONS1000BASELINE000878,ACB00038,5.00,2024-02-08T05:00:00,Debit,Colorado Springs,Branch,53,Doctor,2,3691.67,2024-02-06T21:00:00
TRANSACTIONS1000BASELINE000879,ACB00039,154.93,2024-01-30T17:00:00,Debit,Dallas,Branch,44,Engineer,2,4554.48,2024-01-26T17:00:00
TRANSACTIONS1000BASELINE000880,ACB00040,628.26,2024-01-25T02:00:00,Debit,Louisville,ATM,45,Student,1,4327.50,2024-01-21T19:00:00
TRANSACTIONS1000BASELINE000881,ACB00041,438.85,2024-02-02T12:00:00,Credit,Los Angeles,Online,45,Student,1,4736.57,2024-01-31T00:00:00
TRANSACTIONS1000BASELINE000882,ACB00042,453.92,2024-02-22T17:00:00,Credit,Columbus,Branch,48,Doctor,1,2875.66,2024-02-21T11:00:00
TRANSACTIONS1000BASELINE000883,ACB00043,5.00,2024-02-20T16:00:00,Debit,Dallas,Online,53,Retired,1,5188.07,2024-02-18T14:00:00
TRANSACTIONS1000BASELINE000884,ACB00044,554.69,2024-02-17T10:00:00,Debit,Denver,Branch,37,Student,1,2403.32,2024-02-16T10:00:00
TRANSACTIONS1000BASELINE000885,ACB00045,142.31,2024-01-31T02:00:00,Debit,Philadelphia,ATM,71,Retired,1,5560.06,2024-01-30T14:00:00
TRANSACTIONS1000BASELINE000886,ACB00046,145.31,2024-02-18T08:00:00,Credit,Oklahoma City,Online,43,Engineer,1,4210.20,2024-02-16T23:00:00
TRANSACTIONS1000BASELINE000887,ACB00047,478.10,2024-02-07T05:00:00,Debit,Atlanta,Branch,40,Student,2,4622.07,2024-02-06T01:00:00
TRANSACTIONS1000BASELINE000888,ACB00048,149.75,2024-01-22T16:00:00,Debit,Las Vegas,Online,53,Doctor,1,9882.98,2024-01-19T22:00:00
TRANSACTIONS1000BASELINE000889,ACB00049,731.21,2024-01-31T09:00:00,Credit,Kansas City,Branch,56,Retired,1,6260.48,2024-01-29T02:00:00
TRANSACTIONS1000BASELINE000890,ACB00050,729.81,2024-02-28T10:00:00,Debit,Philadelphia,Branch,46,Retired,1,3144.30,2024-02-27T09:00:00
TRANSACTIONS1000BASELINE000891,ACB00051,5.00,2024-02-15T17:00:00,Debit,Houston,ATM,52,Retired,1,7085.39,2024-02-14T13:00:00
TRANSACTIONS1000BASELINE000892,ACB00052,155.11,2024-02-03T17:00:00,Debit,Boston,ATM,46,Retired,1,6478.94,2024-02-03T09:00:00
TRANSACTIONS1000BASELINE000893,ACB00053,74.64,2024-02-29T21:00:00,Credit,Denver,Branch,47,Doctor,2,5548.78,2024-02-29T14:00:00
TRANSACTIONS1000BASELINE000894,ACB00054,238.51,2024-01-22T22:00:00,Debit,Charlotte,ATM,35,Student,1,3701.15,2024-01-19T03:00:00
TRANSACTIONS1000BASELINE000895,ACB00055,276.39,2024-02-07T07:00:00,Credit,Louisville,Online,54,Engineer,2,4123.08,2024-02-06T03:00:00
TRANSACTIONS1000BASELINE000896,ACB00056,210.09,2024-01-23T03:00:00,Debit,Fresno,ATM,25,Student,1,1063.27,2024-01-22T01:00:00
TRANSACTIONS1000BASELINE000897,ACB00057,112.83,2024-02-07T19:00:00,Debit,Indianapolis,Branch,37,Student,1,3997.36,2024-02-04T09:00:00
TRANSACTIONS1000BASELINE000898,ACB00058,862.97,2024-02-17T04:00:00,Debit,Fort Worth,Online,48,Engineer,1,4164.81,2024-02-14T10:00:00
TRANSACTIONS1000BASELINE000899,ACB00059,200.27,2024-01-15T19:00:00,Debit,San Francisco,Online,40,Doctor,1,4923.61,2024-01-14T15:00:00
TRANSACTIONS1000BASELINE000900,ACB00060,808.72,2024-02-23T07:00:00,Credit,Dallas,Online,60,Doctor,3,2941.36,2024-02-19T13:00:00
TRANSACTIONS1000BASELINE000901,ACB00061,258.19,2024-02-11T07:00:00,Debit,Charlotte,Online,38,Student,1,3216.94,2024-02-09T10:00:00
TRANSACTIONS1000BASELINE000902,ACB00062,238.82,2024-03-01T09:00:00,Debit,Los Angeles,ATM,45,Student,1,5215.44,2024-02-27T12:00:00
TRANSACTIONS1000BASELINE000903,ACB00063,255.13,2024-02-10T14:00:00,Debit,Milwaukee,Online,28,Student,1,3048.76,2024-02-09T22:00:00
TRANSACTIONS1000BASELINE000904,ACB00064,177.20,2024-02-02T18:00:00,Debit,Louisville,Branch,32,Student,1,3103.39,2024-02-01T16:00:00
TRANSACTIONS1000BASELINE000905,ACB00065,173.39,2024-01-19T05:00:00,Debit,Virginia Beach,ATM,49,Engineer,1,6865.78,2024-01-17T04:00:00
TRANSACTIONS1000BASELINE000906,ACB00066,582.08,2024-02-13T02:00:00,Debit,Portland,Online,50,Engineer,1,8965.80,2024-02-12T19:00:00
TRANSACTIONS1000BASELINE000907,ACB00067,172.45,2024-02-24T16:00:00,Credit,Austin,Branch,47,Doctor,1,3601.26,2024-02-21T05:00:00
TRANSACTIONS1000BASELINE000908,ACB00068,549.25,2024-02-03T16:00:00,Debit,Oklahoma City,Branch,58,Retired,1,6708.15,2024-02-02T09:00:00
TRANSACTIONS1000BASELINE000909,ACB00069,555.84,2024-01-19T07:00:00,Debit,New York,Branch,39,Doctor,1,9405.36,2024-01-17T00:00:00
TRANSACTIONS1000BASELINE000910,ACB00070,251.26,2024-01-28T18:00:00,Credit,Atlanta,Branch,48,Student,2,3124.68,2024-01-25T09:00:00
TRANSACTIONS1000BASELINE000911,ACB00071,498.69,2024-02-21T08:00:00,Debit,Omaha,ATM,39,Student,2,3805.78,2024-02-18T17:00:00
TRANSACTIONS1000BASELINE000912,ACB00072,377.17,2024-02-09T16:00:00,Debit,Seattle,Online,49,Doctor,1,3740.17,2024-02-06T20:00:00
TRANSACTIONS1000BASELINE000913,ACB00073,132.40,2024-02-19T07:00:00,Debit,Phoenix,ATM,42,Student,1,3097.80,2024-02-17T23:00:00
TRANSACTIONS1000BASELINE000914,ACB00074,197.88,2024-02-12T12:00:00,Debit,Las Vegas,ATM,59,Doctor,2,6030.66,2024-02-10T05:00:00
TRANSACTIONS1000BASELINE000915,ACB00075,239.06,2024-03-03T17:00:00,Debit,El Paso,ATM,47,Retired,1,6498.38,2024-02-28T21:00:00
TRANSACTIONS1000BASELINE000916,ACB00076,301.31,2024-02-21T07:00:00,Debit,Jacksonville,Online,49,Engineer,1,3619.11,2024-02-20T13:00:00
TRANSACTIONS1000BASELINE000917,ACB00077,160.46,2024-01-20T12:00:00,Debit,San Francisco,ATM,51,Retired,1,7060.15,2024-01-18T18:00:00
TRANSACTIONS1000BASELINE000918,ACB00078,5.00,2024-01-26T19:00:00,Debit,Seattle,ATM,42,Student,1,4282.40,2024-01-22T21:00:00
TRANSACTIONS1000BASELINE000919,ACB00079,119.79,2024-02-13T19:00:00,Debit,Raleigh,ATM,40,Doctor,1,5674.95,2024-02-11T00:00:00
TRANSACTIONS1000BASELINE000920,ACB00080,5.00,2024-02-07T03:00:00,Debit,San Jose,Online,43,Student,2,5557.83,2024-02-05T08:00:00
TRANSACTIONS1000BASELINE000921,ACB00081,5.00,2024-02-17T15:00:00,Debit,Raleigh,ATM,42,Student,3,3390.85,2024-02-14T13:00:00
TRANSACTIONS1000BASELINE000922,ACB00082,641.65,2024-02-27T09:00:00,Debit,Fresno,Branch,43,Doctor,1,4431.62,2024-02-26T03:00:00
TRANSACTIONS1000BASELINE000923,ACB00083,289.97,2024-02-26T02:00:00,Credit,Kansas City,Online,32,Engineer,1,6718.78,2024-02-25T05:00:00
TRANSACTIONS1000BASELINE000924,ACB00084,92.60,2024-02-22T21:00:00,Credit,Philadelphia,Online,43,Student,1,1875.55,2024-02-20T19:00:00
TRANSACTIONS1000BASELINE000925,ACB00085,500.91,2024-02-06T06:00:00,Debit,Chicago,Branch,48,Engineer,3,7118.42,2024-02-04T00:00:00
TRANSACTIONS1000BASELINE000926,ACB00086,274.93,2024-03-01T14:00:00,Debit,Memphis,Online,37,Engineer,1,6726.93,2024-03-01T07:00:00
TRANSACTIONS1000BASELINE000927,ACB00087,402.29,2024-02-26T20:00:00,Debit,Mesa,ATM,40,Student,1,5420.89,2024-02-23T13:00:00
TRANSACTIONS1000BASELINE000928,ACB00088,507.72,2024-01-18T21:00:00,Debit,Columbus,Branch,25,Student,1,2523.73,2024-01-17T05:00:00
TRANSACTIONS1000BASELINE000929,ACB00089,50.73,2024-02-04T17:00:00,Credit,Phoenix,ATM,46,Retired,1,4542.20,2024-02-01T14:00:00
TRANSACTIONS1000BASELINE000930,ACB00090,440.30,2024-02-11T05:00:00,Debit,Milwaukee,Branch,35,Engineer,1,612.81,2024-02-07T06:00:00
TRANSACTIONS1000BASELINE000931,ACB00091,333.57,2024-02-29T03:00:00,Debit,Louisville,ATM,44,Doctor,2,2992.15,2024-02-27T17:00:00
TRANSACTIONS1000BASELINE000932,ACB00092,132.89,2024-02-12T23:00:00,Debit,Tucson,Online,39,Doctor,1,6887.05,2024-02-11T01:00:00
TRANSACTIONS1000BASELINE000933,ACB00093,451.12,2024-03-01T04:00:00,Debit,Sacramento,ATM,39,Engineer,2,7500.25,2024-02-26T23:00:00
TRANSACTIONS1000BASELINE000934,ACB00094,538.11,2024-01-29T20:00:00,Debit,Raleigh,ATM,49,Doctor,1,17128.81,2024-01-27T11:00:00
TRANSACTIONS1000BASELINE000935,ACB00095,457.12,2024-02-26T06:00:00,Debit,Chicago,Branch,55,Retired,1,11134.87,2024-02-24T21:00:00
TRANSACTIONS1000BASELINE000936,ACB00096,737.34,2024-02-20T06:00:00,Debit,Chicago,ATM,53,Doctor,1,5713.56,2024-02-19T09:00:00
TRANSACTIONS1000BASELINE000937,ACB00097,436.76,2024-02-11T14:00:00,Debit,Omaha,ATM,52,Retired,1,6994.05,2024-02-08T07:00:00
TRANSACTIONS1000BASELINE000938,ACB00098,242.94,2024-03-04T08:00:00,Debit,El Paso,Branch,38,Student,1,4669.84,2024-03-02T06:00:00
TRANSACTIONS1000BASELINE000939,ACB00099,232.95,2024-02-24T23:00:00,Debit,Seattle,ATM,58,Retired,2,4294.74,2024-02-23T22:00:00
TRANSACTIONS1000BASELINE000940,ACB00100,194.25,2024-02-27T11:00:00,Debit,San Francisco,Branch,49,Student,1,8639.27,2024-02-26T22:00:00
TRANSACTIONS1000BASELINE000941,ACB00101,826.61,2024-01-19T04:00:00,Debit,San Diego,Online,54,Retired,2,7419.51,2024-01-18T15:00:00
TRANSACTIONS1000BASELINE000942,ACB00102,227.12,2024-01-23T16:00:00,Debit,Omaha,Online,48,Engineer,1,6037.70,2024-01-21T22:00:00
TRANSACTIONS1000BASELINE000943,ACB00103,239.71,2024-02-17T04:00:00,Debit,Kansas City,ATM,34,Student,2,2760.86,2024-02-13T15:00:00
TRANSACTIONS1000BASELINE000944,ACB00104,1451.60,2024-01-25T08:00:00,Debit,Baltimore,Branch,28,Student,1,1501.60,2024-01-22T15:00:00
TRANSACTIONS1000BASELINE000945,ACB00105,1388.54,2024-01-22T21:00:00,Debit,Houston,Online,50,Doctor,1,8346.58,2024-01-20T19:00:00
TRANSACTIONS1000BASELINE000946,ACB00106,212.71,2024-02-17T05:00:00,Debit,Omaha,Branch,44,Engineer,3,6551.99,2024-02-16T18:00:00
TRANSACTIONS1000BASELINE000947,ACB00107,246.01,2024-02-12T20:00:00,Debit,Miami,ATM,46,Retired,1,2366.04,2024-02-12T12:00:00
TRANSACTIONS1000BASELINE000948,ACB00108,681.10,2024-01-27T02:00:00,Debit,Oklahoma City,ATM,35,Doctor,1,4014.74,2024-01-26T19:00:00
TRANSACTIONS1000BASELINE000949,ACB00109,221.02,2024-02-05T13:00:00,Credit,Jacksonville,Online,39,Student,1,5523.76,2024-02-04T11:00:00
TRANSACTIONS1000BASELINE000950,ACB00110,307.73,2024-02-04T20:00:00,Debit,San Jose,Branch,37,Engineer,1,4182.60,2024-02-03T12:00:00
TRANSACTIONS1000BASELINE000951,ACB00111,526.04,2024-02-07T07:00:00,Debit,Washington,Branch,43,Doctor,1,4908.18,2024-02-05T04:00:00
TRANSACTIONS1000BASELINE000952,ACB00112,544.81,2024-01-26T07:00:00,Debit,Miami,ATM,38,Student,1,1749.35,2024-01-22T10:00:00
TRANSACTIONS1000BASELINE000953,ACB00113,511.55,2024-01-23T12:00:00,Debit,Miami,Online,39,Student,2,4676.23,2024-01-21T20:00:00
TRANSACTIONS1000BASELINE000954,ACB00114,876.68,2024-02-03T11:00:00,Credit,San Jose,Branch,41,Engineer,1,4966.19,2024-01-31T13:00:00
TRANSACTIONS1000BASELINE000955,ACB00115,126.62,2024-01-31T06:00:00,Debit,Milwaukee,Branch,47,Engineer,1,3814.83,2024-01-27T07:00:00
TRANSACTIONS1000BASELINE000956,ACB00116,454.11,2024-02-22T21:00:00,Debit,San Francisco,Branch,43,Student,1,3761.87,2024-02-20T21:00:00
TRANSACTIONS1000BASELINE000957,ACB00117,1145.40,2024-01-20T08:00:00,Debit,Philadelphia,Online,41,Retired,1,3068.70,2024-01-16T08:00:00
TRANSACTIONS1000BASELINE000958,ACB00118,724.05,2024-01-22T16:00:00,Debit,San Francisco,Online,51,Retired,2,5534.28,2024-01-21T19:00:00
TRANSACTIONS1000BASELINE000959,ACB00119,641.95,2024-01-25T01:00:00,Debit,Omaha,Online,44,Engineer,1,3474.53,2024-01-24T18:00:00
TRANSACTIONS1000BASELINE000960,ACB00120,290.01,2024-02-22T16:00:00,Credit,Indianapolis,Branch,24,Student,1,6739.79,2024-02-19T08:00:00
TRANSACTIONS1000BASELINE000961,ACB00001,71.51,2024-01-27T10:00:00,Debit,Jacksonville,ATM,39,Student,1,5585.04,2024-01-25T19:00:00
TRANSACTIONS1000BASELINE000962,ACB00002,156.99,2024-02-14T00:00:00,Credit,Indianapolis,Branch,47,Retired,2,4134.02,2024-02-11T01:00:00
TRANSACTIONS1000BASELINE000963,ACB00003,22.68,2024-02-22T16:00:00,Debit,Phoenix,Online,47,Engineer,1,5956.89,2024-02-19T09:00:00
TRANSACTIONS1000BASELINE000964,ACB00004,308.00,2024-02-07T11:00:00,Debit,Omaha,Branch,55,Retired,2,3576.23,2024-02-03T12:00:00
TRANSACTIONS1000BASELINE000965,ACB00005,258.25,2024-02-17T09:00:00,Credit,Virginia Beach,Online,47,Doctor,3,5684.75,2024-02-14T02:00:00
TRANSACTIONS1000BASELINE000966,ACB00006,408.06,2024-01-24T00:00:00,Debit,San Diego,Online,60,Retired,1,7865.35,2024-01-21T20:00:00
TRANSACTIONS1000BASELINE000967,ACB00007,5.00,2024-02-27T16:00:00,Debit,Memphis,Branch,43,Student,1,1375.41,2024-02-25T06:00:00
TRANSACTIONS1000BASELINE000968,ACB00008,229.37,2024-02-15T09:00:00,Debit,Charlotte,Online,56,Engineer,2,7702.84,2024-02-11T15:00:00
TRANSACTIONS1000BASELINE000969,ACB00009,39.65,2024-02-17T08:00:00,Credit,Mesa,ATM,48,Engineer,1,3748.51,2024-02-15T21:00:00
TRANSACTIONS1000BASELINE000970,ACB00010,676.73,2024-01-21T01:00:00,Debit,Denver,ATM,52,Retired,1,4710.99,2024-01-18T11:00:00
TRANSACTIONS1000BASELINE000971,ACB00011,681.49,2024-01-20T06:00:00,Debit,Dallas,Online,43,Student,1,5195.62,2024-01-16T22:00:00
TRANSACTIONS1000BASELINE000972,ACB00012,338.87,2024-02-14T22:00:00,Credit,Charlotte,Online,44,Student,1,2798.13,2024-02-11T11:00:00
TRANSACTIONS1000BASELINE000973,ACB00013,477.28,2024-02-15T22:00:00,Debit,Seattle,Online,54,Engineer,2,6203.90,2024-02-14T03:00:00
TRANSACTIONS1000BASELINE000974,ACB00014,94.36,2024-02-21T09:00:00,Debit,Omaha,Branch,48,Engineer,1,4626.83,2024-02-17T22:00:00
TRANSACTIONS1000BASELINE000975,ACB00015,329.39,2024-02-27T07:00:00,Debit,Omaha,Branch,32,Student,1,1573.41,2024-02-24T21:00:00
TRANSACTIONS1000BASELINE000976,ACB00016,758.93,2024-02-06T16:00:00,Debit,Columbus,Online,28,Student,1,9805.60,2024-02-05T11:00:00
TRANSACTIONS1000BASELINE000977,ACB00017,350.24,2024-02-19T07:00:00,Debit,San Diego,Online,47,Engineer,1,6410.37,2024-02-18T01:00:00
TRANSACTIONS1000BASELINE000978,ACB00018,972.47,2024-02-15T15:00:00,Credit,Austin,Branch,40,Engineer,1,3417.50,2024-02-13T23:00:00
TRANSACTIONS1000BASELINE000979,ACB00019,200.68,2024-02-12T16:00:00,Debit,San Diego,ATM,46,Retired,1,4163.75,2024-02-10T03:00:00
TRANSACTIONS1000BASELINE000980,ACB00020,491.46,2024-02-25T15:00:00,Debit,Milwaukee,ATM,59,Engineer,1,2336.33,2024-02-23T15:00:00
TRANSACTIONS1000BASELINE000981,ACB00021,5.00,2024-02-23T21:00:00,Credit,Memphis,Online,60,Retired,1,4715.40,2024-02-22T13:00:00
TRANSACTIONS1000BASELINE000982,ACB00022,428.61,2024-03-03T13:00:00,Debit,El Paso,Branch,52,Retired,1,4832.96,2024-02-29T05:00:00
TRANSACTIONS1000BASELINE000983,ACB00023,95.15,2024-01-30T16:00:00,Debit,San Francisco,ATM,53,Doctor,1,5213.19,2024-01-29T09:00:00
TRANSACTIONS1000BASELINE000984,ACB00024,139.64,2024-02-01T16:00:00,Credit,Fresno,ATM,45,Doctor,1,3688.47,2024-01-29T17:00:00
TRANSACTIONS1000BASELINE000985,ACB00025,643.57,2024-03-07T03:00:00,Debit,Portland,ATM,44,Student,1,4131.56,2024-03-04T18:00:00
TRANSACTIONS1000BASELINE000986,ACB00026,148.04,2024-02-02T13:00:00,Credit,Dallas,Online,41,Student,3,6159.88,2024-01-29T23:00:00
TRANSACTIONS1000BASELINE000987,ACB00027,5.00,2024-01-19T15:00:00,Debit,El Paso,Branch,39,Student,1,6559.78,2024-01-18T14:00:00
TRANSACTIONS1000BASELINE000988,ACB00028,243.94,2024-02-01T20:00:00,Debit,Miami,Online,44,Engineer,1,6171.72,2024-01-30T15:00:00
TRANSACTIONS1000BASELINE000989,ACB00029,629.49,2024-01-19T23:00:00,Credit,Colorado Springs,Online,46,Doctor,1,7016.81,2024-01-17T17:00:00
TRANSACTIONS1000BASELINE000990,ACB00030,5.00,2024-02-14T22:00:00,Debit,Denver,Online,48,Engineer,2,3964.88,2024-02-12T02:00:00
TRANSACTIONS1000BASELINE000991,ACB00031,142.27,2024-02-12T23:00:00,Debit,Albuquerque,ATM,45,Student,2,2674.07,2024-02-10T01:00:00
TRANSACTIONS1000BASELINE000992,ACB00032,5.00,2024-02-20T21:00:00,Debit,Raleigh,Branch,32,Student,2,1705.89,2024-02-17T13:00:00
TRANSACTIONS1000BASELINE000993,ACB00033,110.44,2024-02-01T17:00:00,Debit,Houston,Branch,52,Engineer,1,2300.12,2024-02-01T11:00:00
TRANSACTIONS1000BASELINE000994,ACB00034,341.62,2024-02-28T19:00:00,Debit,Baltimore,Online,51,Retired,1,2421.20,2024-02-24T20:00:00
TRANSACTIONS1000BASELINE000995,ACB00035,123.37,2024-01-20T01:00:00,Debit,Sacramento,Branch,38,Student,1,4723.75,2024-01-17T03:00:00
TRANSACTIONS1000BASELINE000996,ACB00036,422.27,2024-01-20T20:00:00,Debit,Los Angeles,ATM,28,Student,1,4926.47,2024-01-20T13:00:00
TRANSACTIONS1000BASELINE000997,ACB00037,46.49,2024-02-27T01:00:00,Debit,Omaha,Online,43,Engineer,2,4530.59,2024-02-24T11:00:00
TRANSACTIONS1000BASELINE000998,ACB00038,881.84,2024-02-11T05:00:00,Debit,Charlotte,Online,53,Doctor,1,3510.33,2024-02-08T05:00:00
TRANSACTIONS1000BASELINE000999,ACB00039,290.04,2024-02-02T21:00:00,Debit,Houston,ATM,44,Engineer,1,4541.67,2024-01-30T17:00:00
TRANSACTIONS1000BASELINE001000,ACB00040,197.59,2024-01-26T10:00:00,Debit,San Jose,Online,45,Student,1,3460.52,2024-01-25T02:00:00
